type,1,2,3,4,5,6,7,8,9,10
normal,3.4498925e-21,4.7288013e-32,0.0,8.200836e-31,7.6977974e-25,3.1773323e-34,7.363935e-28,1.3625753e-21,0.0,5.257434e-34
attack,9.591639e-21,1.0,0.0,1.9715856e-20,1.0,0.9777378,1.0,1.0,1.9033094e-05,3.8086824e-24
normal,4.5162997e-25,0.97295487,8.926359e-19,0.0,1.2548159e-13,1.19369046e-26,4.613045e-16,1.1813211e-08,4.0491332e-29,0.0
attack,0.99829745,7.749854e-34,1.0,1.0,0.0,1.0568508e-16,1.0,8.598691e-25,0.9999937,0.00059741735
normal,0.0,3.3287237e-19,0.999999,1.7539551e-32,0.9757029,5.59332e-22,6.00208e-16,1.9907357e-28,2.7202833e-38,0.0
normal,3.26795e-21,0.0,1.4725726e-33,7.0787844e-33,7.53311e-34,0.0,1.1483189e-28,1.4775535e-24,3.0317685e-15,0.027344257
normal,2.6518745e-35,2.703845e-37,2.1189364e-25,0.0,1.6488872e-27,0.0,0.0013808012,4.2355417e-24,9.545886e-13,6.4223913e-38
attack,0.9740206,0.99999857,0.0012679994,0.0,4.1802194e-28,5.469834e-32,1.0,0.9987381,0.6644151,0.0
attack,0.9627128,1.964672e-19,6.657312e-11,1.0,1.0,8.669644e-16,0.9981654,0.053940028,1.6012995e-19,1.2030931e-20
normal,3.259774e-11,1.1756326e-07,2.9288896e-22,1.5597028e-13,1.5149226e-13,6.4388616e-35,1.5321213e-05,9.668564e-21,0.0011010766,1.716321e-32
normal,1.2825124e-08,1.503654e-37,2.1634828e-18,0.072838664,3.6871406e-23,0.000105472966,0.0,1.1168618e-31,5.2865775e-18,2.809792e-06
normal,1.1656101e-10,4.237162e-22,0.00066420436,0.0,0.00013437867,6.9133284e-14,5.1914167e-12,1.3815758e-08,3.0121873e-12,2.4181237e-11
normal,8.0223745e-28,1.1188147e-16,9.0163947e-35,4.068661e-20,1.0316046e-17,1.2131731e-26,1.1909715e-17,1.5269743e-06,2.1088157e-33,2.9703778e-20
normal,1.4645385e-19,2.0591077e-34,7.1009186e-15,3.989404e-12,0.0,1.2527349e-25,1.8137591e-23,1.7392492e-11,3.2678067e-06,3.6121412e-17
normal,0.0,0.06338003,1.3240767e-16,0.0,0.0,2.5924133e-26,0.002750039,3.1451275e-31,3.879722e-13,1.617148e-36
normal,8.783501e-10,3.6154458e-06,1.1512529e-21,1.0201447e-20,1.2598383e-12,8.831857e-27,2.7180875e-13,0.0,0.0,4.6591693e-23
normal,1.1467958e-20,1.4355709e-34,6.270713e-07,4.5289276e-14,4.108496e-08,5.488066e-37,1.4355129e-31,1.4813103e-19,0.00017881393,1.0
normal,2.9478867e-16,1.5442085e-33,0.6941018,1.8810321e-15,1.0274523e-08,1.9072622e-21,0.0,1.3351971e-09,0.15095034,3.609711e-09
attack,1.0,8.27783e-11,1.0,1.8490402e-06,7.5027586e-29,0.0,4.3107353e-05,1.0,1.0,1.0
attack,0.9999733,0.0,1.0,1.0,9.925382e-34,0.9834261,0.99999404,0.9999994,3.1757935e-19,0.0
attack,3.128775e-35,1.0,1.9892468e-29,1.0,2.5986563e-22,6.163252e-13,1.0,1.0,0.99997544,9.288872e-11
normal,6.936998e-33,0.99999905,3.78317e-38,0.0,1.9217609e-08,0.0,1.9684969e-35,7.302018e-09,1.8425683e-11,2.156285e-30
normal,2.0703392e-34,0.96385926,1.0569406e-14,1.1726643e-16,5.364365e-32,5.9324796e-28,8.383911e-33,0.0,6.297505e-21,1.356692e-31
normal,3.5830033e-11,0.00031057,2.9052124e-28,0.0,3.922986e-05,5.4214803e-22,0.0,1.5650371e-09,2.7678595e-22,7.6080805e-19
attack,0.33993793,0.15794599,1.7977528e-28,1.5663332e-24,4.966473e-09,1.6925431e-18,1.0,1.0,1.0,2.1093854e-12
attack,0.9266198,0.2485007,0.9167617,0.0,0.05994591,1.0755799e-24,0.012212336,3.043657e-23,0.5403724,0.0001171776
attack,1.0,1.0,1.5203097e-24,1.0,1.6540589e-09,0.9889658,0.63639677,0.0,2.503528e-24,0.73572785
attack,0.9999573,1.0,6.740815e-10,1.0,0.015027195,1.0,1.0,0.0015193224,1.0,5.7292834e-07
attack,0.04032603,1.0,0.0,1.0,1.0,2.0500148e-09,1.0,0.52967346,6.700272e-17,5.9864414e-23
attack,9.589153e-28,2.7365217e-29,1.1282523e-31,5.4628066e-17,1.1750397e-20,1.0,1.0,1.0,1.0,1.0
attack,7.440357e-17,1.0,3.864847e-28,7.9271447e-16,1.9511965e-13,0.9999907,1.0,0.98300326,7.912919e-30,0.9998605
attack,1.9396824e-13,1.0,4.6136366e-19,1.0,1.0,0.9712223,1.890287e-33,1.0,0.607102,0.0
attack,1.0,0.99994206,6.635344e-22,0.00018197298,0.9999993,0.0724009,0.9999597,0.0018799603,0.9984715,1.0
attack,0.99997646,1.0,1.0,5.616496e-15,5.4248552e-21,0.0057178736,1.2220776e-18,1.0,1.0,9.679277e-11
normal,1.534026e-28,5.5624627e-05,2.9880827e-21,0.0018237233,3.128907e-27,0.0,0.00023666024,1.8608041e-06,0.010824442,1.4571802e-37
normal,3.964459e-29,2.8366858e-16,1.1320698e-20,8.9320834e-26,1.5784162e-13,0.0,1.6331189e-06,8.3941965e-30,3.0913697e-34,2.2755721e-22
attack,0.55198765,0.77210367,1.0,0.93078613,0.9999999,1.7176178e-32,2.674803e-29,0.99999464,1.0,0.9996405
normal,0.0,1.4117949e-19,3.099222e-19,2.2854384e-36,0.0,6.470931e-17,5.045214e-35,6.2189975e-10,4.941797e-05,6.1008326e-05
attack,1.0,0.99717516,4.9978706e-05,3.0234437e-06,0.0,0.17558798,9.653747e-21,3.232114e-10,1.0,1.0
attack,1.0,1.0,0.0,1.8342399e-19,0.0,0.0,1.0,1.0,1.0,2.7749838e-08
normal,7.849138e-06,2.3470544e-07,2.5467817e-21,5.9980924e-14,4.5343113e-37,7.77474e-12,7.695399e-15,2.9437422e-37,0.0,0.0
attack,3.2616998e-20,1.0,1.06670466e-17,8.870601e-31,1.8200686e-28,0.9976392,1.0,3.9237263e-24,0.9999298,1.0
attack,2.710557e-15,0.99999154,1.0,5.2775346e-07,8.872777e-10,0.999981,9.655603e-18,0.30352283,0.9449854,1.3215009e-27
normal,0.0,1.2679895e-26,5.2023577e-09,1.7508534e-32,4.7085824e-19,4.6960424e-27,4.466405e-19,0.99162376,8.9951145e-12,0.006774664
attack,0.07642561,1.0,2.5854064e-22,0.0,1.0,0.9999952,5.862887e-08,1.0,5.69381e-23,0.98289645
attack,1.0,1.0,1.2223869e-08,1.1880021e-20,0.9999957,5.0905904e-11,1.3302441e-07,0.98607343,1.0,1.0
normal,5.6162e-10,3.0436584e-07,7.053554e-33,6.6809813e-12,9.513032e-15,0.0,1.0853313e-17,3.6861497e-19,1.6886439e-15,2.1601358e-17
normal,1.6934527e-19,1.0638371e-07,7.372418e-22,0.010434091,0.0,1.6575183e-15,6.1332095e-20,7.304303e-05,0.99252564,1.1795832e-15
normal,1.6950702e-32,0.99998224,6.8859896e-23,1.1759341e-09,8.179788e-21,0.0,6.216591e-06,2.3423339e-09,3.9420892e-13,1.8313141e-30
normal,0.008259535,0.99993855,0.0,0.0,1.1099567e-14,2.9712475e-22,0.0,2.7239892e-05,7.375399e-11,1.1815757e-06
attack,0.0343889,4.1835453e-13,0.99985564,1.0,2.3534235e-19,1.0,0.13297844,0.0,1.4304261e-20,0.999749
attack,4.1947865e-06,0.0,1.7367135e-22,2.3875324e-26,3.3381824e-05,1.927973e-19,1.0,1.0,1.0,1.0
attack,0.0,0.0,0.99989355,3.5962603e-25,4.9266395e-24,1.0,0.9999988,0.0,1.0,0.9999858
attack,7.531924e-21,3.870169e-15,1.109723e-23,1.0,1.0,0.9999825,1.9296658e-11,1.4370627e-17,3.1031716e-20,0.29784602
normal,1.8511148e-29,3.3671984e-22,4.3515914e-25,9.3699465e-29,0.0,0.0,0.0,6.751816e-14,2.4182071e-07,5.783713e-17
normal,7.362344e-33,0.014471263,1.6660886e-23,5.525511e-18,1.5095934e-19,3.0718505e-15,2.7235594e-19,3.37169e-26,0.00098297,0.64379644
attack,0.96940196,1.0,1.0,1.0,9.085364e-23,1.1462299e-23,3.616431e-16,0.999998,3.9218647e-27,7.1265265e-25
attack,0.9705585,0.9999956,0.9999997,1.2510494e-32,6.892152e-08,2.2400693e-38,1.0,0.054831773,2.0082475e-10,0.0
attack,5.8419395e-14,6.2138787e-09,1.1676595e-25,1.0,1.0,0.9999945,2.7013057e-32,1.124269e-17,1.03480474e-10,0.9991399
attack,1.0,1.0,1.0,1.6032183e-27,1.0,0.99999976,1.0,0.0,1.6229657e-33,0.00054594874
normal,5.9120005e-13,1.7784684e-37,0.0,4.9328968e-11,2.6380775e-12,1.2601717e-28,1.7064404e-13,1.3159223e-08,1.2404922e-10,0.012334526
attack,1.0,8.372225e-23,2.1311082e-06,0.99984753,1.0,4.5069326e-27,0.0026592612,0.9999573,1.3766424e-10,6.5350497e-34
normal,8.613786e-08,2.2043007e-07,5.4437957e-31,3.456062e-33,1.1090875e-13,0.0,2.5182863e-33,2.0933696e-06,3.2756438e-14,1.3058235e-12
normal,1.2278139e-21,0.22937998,2.6128486e-16,9.864921e-32,3.1615383e-29,2.6659454e-05,7.9939476e-17,3.5544692e-26,9.697332e-37,1.15141244e-26
attack,0.17264357,1.0271363e-09,6.6351633e-23,0.0040890574,3.4989255e-24,5.3323567e-16,1.4934797e-28,0.9999957,2.7340167e-07,1.0
attack,1.0,0.40798712,1.0,4.5050497e-31,0.008872271,1.0,0.47440252,2.2772922e-29,0.9992768,1.0
normal,0.0,6.114911e-07,7.048291e-08,3.4007378e-28,2.944551e-22,2.723686e-14,8.973259e-21,3.767792e-10,8.01404e-09,0.0002824962
attack,7.098699e-11,1.0,0.0,1.8941574e-24,0.0,1.0,0.0,1.0,1.0,0.5730374
attack,9.906283e-11,0.0,0.9999998,0.0,0.016425371,0.6683484,6.5644523e-28,0.99999917,4.489129e-05,3.381999e-24
normal,1.0427174e-26,9.800712e-12,4.0236509e-10,9.892775e-16,1.0494188e-12,1.6622954e-08,1.9012875e-32,7.640189e-19,7.5728e-15,1.6100676e-08
normal,1.540171e-28,0.0,5.311951e-24,0.18432972,1.9424703e-13,1.3995451e-15,8.535257e-18,0.05605036,5.519522e-35,3.7566213e-07
normal,3.7414452e-25,0.0,9.944184e-18,3.5570437e-20,4.161565e-05,3.3149323e-29,2.1753231e-20,2.1895672e-13,1.5216975e-15,0.0
normal,2.6729331e-24,1.7660712e-20,1.3075718e-14,1.10373185e-05,1.808631e-17,7.396659e-18,7.740693e-27,8.338288e-21,1.341456e-28,0.064831525
normal,5.630043e-26,0.8820816,3.2965147e-18,2.9585161e-27,1.8728094e-26,4.7510414e-32,4.0676666e-28,5.482383e-19,4.449829e-13,1.9717887e-35
normal,1.5571063e-15,1.9658204e-25,0.0,0.0,0.0,2.922268e-13,1.6690317e-18,1.6502012e-36,1.2576871e-12,0.0
normal,2.6726775e-17,0.0,2.6682022e-27,2.5846807e-19,5.0437424e-16,3.4331082e-17,0.0,5.464305e-14,2.9349604e-16,0.9968505
normal,1.5569071e-19,0.0,2.6416978e-12,0.023608118,2.2201863e-32,7.169367e-24,1.6499859e-15,3.009074e-20,3.140493e-09,7.8759095e-22
attack,0.027042627,1.0,5.3932703e-19,7.0133124e-17,0.0,1.0,1.0355922e-22,1.0,1.0,1.0
normal,1.311111e-21,3.977894e-15,2.0519106e-18,4.9201997e-12,0.007530302,2.5905181e-05,1.0373786e-12,3.4913815e-30,2.7249867e-24,1.2564401e-31
normal,7.539937e-23,7.7678834e-33,2.7667482e-24,9.739541e-33,5.1461897e-14,4.0132603e-35,4.05291e-26,2.1395618e-15,9.880347e-05,0.9998007
attack,2.9381553e-07,1.0,1.0,1.0,1.0268435e-05,2.8407813e-22,3.582128e-19,0.99999976,4.7310435e-30,0.0
normal,4.03698e-29,0.99957025,3.097538e-15,5.16228e-34,9.276549e-11,1.642811e-33,2.1570484e-24,7.971576e-22,4.9592804e-31,0.0
normal,2.5133726e-18,3.8141436e-27,0.0,0.00029715896,0.0,5.0978858e-23,1.7610708e-07,4.1099755e-09,3.7097706e-38,1.0669134e-15
attack,3.305838e-06,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.534646e-12
attack,0.9999529,0.0,0.9999913,2.1769155e-10,1.0,0.008375764,2.5000185e-37,0.99768406,1.0,1.0
attack,0.99739635,0.0,1.0,1.0,1.8197309e-14,0.0,0.99759376,0.0,1.0,0.95237666
attack,5.5712677e-19,1.0,4.380234e-19,0.6405543,0.0043898523,4.2444384e-16,0.9996781,0.99998236,0.99999976,6.5009365e-34
attack,0.99948066,8.302558e-06,7.33106e-35,1.0,3.317326e-35,1.0,1.1925724e-31,1.7371222e-32,1.0,0.9975151
attack,1.0,4.236566e-36,1.0,1.0,0.0016778708,1.5408307e-11,1.0,2.4798048e-12,1.0,1.1499474e-13
attack,0.9920801,2.838541e-28,2.256245e-05,1.0,1.0,3.641016e-23,6.81455e-05,0.9999763,1.0,0.9999993
attack,0.99790037,1.0,5.496423e-23,1.0,3.2926864e-15,0.0,1.0,1.0,3.0786477e-08,0.9999985
attack,0.39515525,2.0449662e-12,0.99973994,1.0,1.7910829e-31,0.999984,0.99921393,0.0,5.7852516e-19,0.8162738
attack,1.04936e-06,0.0015983284,5.4936454e-08,0.32714278,0.082990795,1.0,3.774339e-09,0.75551295,3.419344e-18,1.01261346e-16
normal,8.08278e-32,0.0009573698,2.9992247e-31,1.4428685e-25,0.0,0.0,3.0974884e-24,4.5759065e-16,1.0,0.0
attack,0.000990957,1.0,2.0160797e-11,1.0,1.0,0.0044611394,2.7414777e-19,1.0,3.3357457e-12,0.0
normal,2.3583988e-22,9.406765e-21,1.5675518e-25,1.1599211e-18,5.218261e-23,1.3745613e-07,5.724084e-22,7.827791e-07,3.3819792e-28,7.1491625e-30
normal,0.0,9.505102e-27,1.5240619e-30,2.4142222e-17,3.7519937e-06,7.011703e-07,5.1460116e-22,1.0060623e-27,7.1120606e-30,2.4686195e-24
normal,7.519256e-23,0.042438656,5.25454e-29,1.0918731e-07,9.204769e-17,0.0,7.3361125e-38,3.3631316e-28,0.0,6.3642204e-17
attack,0.15449893,0.0,4.4808264e-26,0.0,1.6853852e-14,1.607347e-18,1.0,1.0,1.0,1.0
attack,0.9999994,0.9460983,1.6203438e-17,1.0,0.74472374,0.0,1.0,8.683032e-27,5.3526482e-11,1.4762721e-05
attack,0.002619028,0.99999607,1.3453186e-15,0.0,8.1166814e-23,8.407117e-21,1.0,0.99994504,1.0,2.0297042e-29
attack,0.5026393,0.9989131,0.9999988,1.0,1.30640165e-08,0.0,0.038258582,3.6169305e-22,0.99006283,0.20456466
attack,1.2271799e-09,0.9999801,1.0,1.3638196e-19,1.5184055e-13,1.0,4.7401795e-32,0.26219574,0.9966258,8.278743e-34
attack,0.9988183,1.0,9.0505686e-11,1.0,0.0027118027,0.99335086,0.09903303,9.14386e-20,0.0,1.0448087e-13
attack,6.892081e-32,1.0,8.590755e-18,9.841392e-32,1.0,1.0,1.0,0.9999987,2.7622095e-12,5.093214e-18
normal,2.4918016e-11,0.0,4.6001614e-06,7.1910986e-06,0.99541247,0.0,5.658283e-29,1.0927401e-14,2.5556824e-13,4.0796625e-21
attack,0.99999666,5.2261936e-14,0.9984869,0.86925125,1.0,2.0037355e-26,2.8660725e-33,0.992058,5.038333e-05,1.0
attack,1.3684003e-34,0.99999976,8.329133e-21,3.093301e-36,2.6667933e-06,3.412253e-12,0.26755166,1.0,0.9999549,6.066798e-07
attack,0.00063729286,5.6907534e-10,0.0,1.0,8.6127244e-29,1.0,1.0,1.7867615e-14,1.0,1.0
attack,0.9999989,1.0,3.3827947e-34,0.9999975,1.860809e-27,1.2541008e-20,0.46329418,2.8623817e-09,0.0,1.0
normal,0.0,6.804471e-05,5.6162177e-15,2.6823006e-12,3.4842378e-22,0.0,6.1490113e-16,5.1756706e-05,5.380245e-18,3.0447965e-37
attack,1.0,0.0,1.0,2.9080167e-21,1.0,9.5658315e-23,8.6040356e-26,1.0,1.9914882e-20,1.0
normal,1.0438815e-11,3.062639e-32,0.013752222,0.0,0.7540206,2.3438161e-29,6.583146e-32,9.482843e-24,0.0,4.7005398e-20
attack,0.00044846535,0.0,1.0,0.0,0.99642456,0.99999833,7.3409106e-35,1.0,0.5678797,4.512141e-10
attack,0.91779464,8.257141e-26,1.0,8.0715137e-22,1.0,1.5968249e-12,1.0,0.99990094,5.7930796e-23,4.3094654e-18
normal,0.0,0.0,1.6671533e-27,2.054587e-09,1.1635232e-27,0.0,1.3957707e-22,6.10501e-28,5.9199963e-37,6.2915003e-29
attack,0.00338912,1.0,1.0,0.9999994,1.0,1.1138029e-23,0.0003502667,0.0,0.0,9.217845e-31
attack,0.7551651,1.0,1.0,2.7747231e-09,5.351518e-10,2.0215937e-11,7.547751e-19,1.0,1.0,0.98569655
normal,2.755035e-14,1.3847373e-18,2.976001e-29,1.4491372e-29,1.7981537e-32,1.4083651e-16,0.0,0.0,2.9389317e-20,1.8501875e-24
normal,4.5145128e-23,0.0,3.4132083e-24,5.0865425e-15,1.2700237e-17,1.2125059e-35,7.5849345e-17,1.2760547e-25,0.40563563,1.4876396e-10
normal,0.0,2.8725611e-12,7.985745e-18,1.662956e-18,3.891779e-10,3.1717274e-14,0.99292743,0.009986848,3.6685335e-25,2.2729463e-27
attack,0.9160943,2.370574e-38,0.9991996,6.4225907e-07,0.9999987,4.5975333e-12,7.3476606e-28,0.998438,0.78586304,0.21499857
attack,1.0,0.98936373,1.0,1.0,1.0,2.9105664e-38,1.0,0.015670806,2.3227808e-07,0.9975078
normal,9.779566e-10,3.699651e-16,0.9975847,2.384419e-19,1.4796956e-07,1.2205862e-19,2.759708e-12,0.076497406,5.946062e-32,2.7815893e-21
attack,0.99660826,0.0,1.0,1.0,5.074545e-08,0.0,0.9997646,3.9157527e-26,0.00027409196,2.5383334e-10
attack,0.9999992,6.0971756e-14,6.866818e-22,1.0,1.8503607e-20,1.1974553e-11,1.7219995e-14,0.9999907,0.99999547,0.83914
normal,8.0745344e-10,1.8084632e-27,6.8823327e-25,0.9995868,4.7889657e-23,1.5750102e-15,5.085033e-21,4.8638892e-08,0.24285874,0.35017964
attack,0.99965584,8.343911e-12,0.93168664,0.0,4.541647e-05,1.0,4.2192395e-12,9.0923606e-32,0.9999732,1.0
normal,3.1148242e-31,1.0447262e-37,5.959508e-16,0.99761796,1.02152224e-22,7.087656e-08,4.563215e-09,1.1113548e-14,2.6891448e-23,1.0344064e-32
attack,0.23739988,1.0,1.0,0.035271287,1.0,0.022821724,1.0,1.0,1.6336642e-06,1.4136109e-06
attack,0.9953993,6.548762e-23,1.0,1.0,0.0,1.6875805e-31,1.7705133e-31,1.0872402e-27,1.4781161e-05,1.0
normal,8.72318e-25,1.8495166e-17,0.8059937,0.03473434,5.685007e-20,3.020156e-30,5.833509e-37,1.2953085e-19,1.2556984e-22,9.6769734e-29
normal,0.02244246,3.3719096e-33,0.00080272555,0.27238142,1.340811e-21,7.0284365e-08,2.9418338e-37,6.446378e-10,4.3528942e-14,0.0
attack,0.9999732,1.0,0.0,7.067076e-14,1.7026825e-05,0.0,1.0,1.0,1.0,1.22531e-22
attack,0.4629905,0.66027886,6.6393955e-07,2.889773e-08,8.03268e-24,0.999887,0.0037991405,0.32462442,7.988006e-07,0.9999676
normal,0.0,0.0,3.0716699e-18,0.0,4.2094015e-23,0.0,2.909952e-18,3.6570756e-14,1.327296e-08,1.154308e-23
attack,2.9671005e-08,1.0,2.2434979e-05,7.444706e-23,0.0,1.0,1.0,1.9704125e-09,0.99999595,1.0
normal,2.4950517e-17,0.000228405,6.4911382e-37,7.050368e-10,1.7915447e-06,0.0,0.06589949,2.1057547e-24,4.6229442e-24,2.8594466e-16
normal,6.412937e-17,1.5821255e-18,1.3623065e-34,4.4607406e-24,2.0668603e-18,0.0,1.3965455e-11,1.7283825e-26,0.0009202361,0.3187549
attack,9.877054e-08,1.0,3.4971943e-22,0.0004287958,5.938089e-30,1.0,1.0,6.6822534e-09,0.99579465,1.0
attack,1.0,0.3285197,0.6718023,0.0,2.8269282e-18,0.0,2.8934075e-08,1.0,0.19262129,0.9999607
attack,4.068676e-09,0.78061235,1.4759953e-36,0.44938976,1.0,1.0,9.622736e-32,1.0,0.0,1.0
attack,0.8387074,1.4332038e-16,2.678953e-26,1.0,1.5808613e-11,1.0,0.9999997,1.7571e-20,0.00028830767,3.4296727e-28
normal,1.5091377e-35,2.904795e-14,1.1410064e-05,3.998768e-15,2.6296821e-20,5.196574e-36,2.02124e-25,0.0,2.672038e-30,3.0925673e-15
attack,0.00011984742,1.0,1.0,1.0,7.2219743e-20,3.714909e-13,0.0,1.0,0.0,1.0115574e-35
normal,4.4583543e-26,7.521189e-09,8.017323e-14,8.571771e-10,6.4230792e-15,0.084647894,8.047359e-27,1.2555079e-09,5.5512057e-09,2.2947957e-09
normal,3.449131e-20,7.5270736e-07,4.801425e-22,1.12819835e-35,4.926022e-23,3.8584047e-38,0.0,1.2622675e-12,4.252999e-37,2.6268327e-29
normal,1.1887788e-10,1.8797692e-23,0.0,6.187331e-08,8.722931e-21,0.034891903,4.3152834e-28,5.8738983e-09,2.3895697e-14,1.8841532e-33
attack,0.9962951,1.6309747e-11,0.0,0.9996114,4.996396e-34,0.00025221705,6.832328e-22,0.9835667,1.0,1.0
normal,2.4074872e-27,0.0,6.4691194e-05,5.1682365e-09,9.540922e-12,1.742535e-09,0.0,2.2609339e-09,6.11505e-11,0.0
attack,0.9983847,0.99999976,0.0,8.8821156e-23,1.0,0.72555673,0.30351564,1.3254803e-18,0.02356407,1.0
normal,4.9775783e-09,6.296956e-20,3.1626983e-09,4.4192817e-30,5.7912074e-21,0.08812311,4.7309063e-27,9.00023e-08,6.6434e-14,6.47771e-36
normal,9.706843e-11,5.4526243e-25,5.1855857e-09,5.954158e-08,5.6675205e-13,0.16193035,5.1972153e-26,1.8048806e-07,2.1913352e-31,0.0
attack,0.0,1.0,5.525346e-13,0.9999998,3.623513e-17,0.9729277,0.25605294,4.8853033e-11,1.0,0.999991
normal,4.917882e-12,0.025797427,0.99513525,1.9422766e-29,2.6544362e-06,1.5220164e-23,4.1054896e-11,8.3920556e-29,1.4480214e-36,0.29945874
attack,1.0,1.4048381e-11,1.0,1.0,3.6951666e-38,4.6298496e-22,8.1198476e-10,1.0,1.0,0.5836164
normal,4.826988e-11,6.8729225e-30,1.1674988e-18,8.401381e-28,3.4630856e-24,2.138817e-32,0.46471685,0.0,6.1969673e-27,1.2357459e-13
normal,4.2601028e-26,1.629263e-13,0.0,0.9999981,0.0,4.743706e-10,0.0,0.0,7.7855267e-20,0.0
normal,2.1637062e-25,7.07361e-12,8.438962e-28,2.5440835e-35,0.0641779,5.105665e-25,2.3581223e-35,3.9992745e-21,4.9363957e-27,2.3134574e-34
normal,2.9886565e-26,5.5628906e-15,1.00754685e-08,1.2385296e-14,4.0576997e-29,7.8879915e-12,3.74685e-22,0.0,4.1768607e-07,1.3209354e-21
normal,1.5431891e-34,6.4663634e-14,1.8243176e-26,2.0027588e-17,0.0,1.6144711e-38,3.1978286e-07,4.861838e-16,0.009774238,8.489349e-09
normal,0.0,1.8822979e-35,1.9746e-05,1.4962287e-35,3.5808457e-14,0.0,1.2654308e-30,2.1559567e-37,2.2088017e-22,5.0675934e-18
normal,7.3381424e-34,4.8846876e-30,4.5865904e-36,9.048478e-34,0.0,0.0,0.9999945,6.48458e-05,5.068836e-31,3.673318e-35
normal,8.727658e-21,2.95023e-10,0.0,4.640316e-15,2.3427667e-32,1.1675585e-30,6.036099e-34,9.777872e-28,0.04978755,4.372591e-25
normal,0.0,3.334788e-33,0.0,0.042713225,1.2606708e-07,1.0263521e-33,0.9830588,9.543339e-09,0.4713833,3.863302e-34
normal,1.4863071e-13,2.8546874e-06,1.1356038e-27,5.954983e-13,0.062350065,0.9303732,1.2539267e-06,5.6536197e-15,3.0886587e-34,3.972737e-08
normal,4.6486263e-22,0.0,1.2482978e-26,1.5015217e-11,0.0,7.904904e-20,1.5369386e-26,6.074779e-08,2.350478e-10,4.245328e-24
normal,0.0,0.0,0.98322314,2.7403106e-05,2.0849046e-28,2.5918323e-09,0.0,1.0649094e-10,1.4404388e-31,1.1911667e-06
normal,3.2293237e-28,3.4418e-05,0.0,7.685478e-09,9.410038e-27,4.0435467e-36,0.8253777,0.99920475,4.590099e-25,1.5898046e-31
attack,0.99999464,0.97331893,6.139931e-19,1.4769644e-13,3.72923e-27,0.9999993,5.8351235e-33,0.999997,0.27808547,0.9996454
attack,0.9999654,1.0,1.6826986e-08,7.852995e-28,0.9998721,4.8719414e-07,2.877387e-08,1.5925183e-06,1.0,0.99971807
attack,0.22573662,1.0,3.8269008e-17,3.7088074e-31,1.0,0.99998057,4.684296e-16,1.0,0.0,1.0
attack,0.008909553,1.0882142e-29,0.0,0.9999989,4.7018296e-28,1.0,0.99997044,1.6938026e-14,0.99596274,4.642444e-06
attack,1.0,4.5419884e-26,1.0,2.992346e-06,4.482422e-31,5.1922596e-34,9.51013e-11,1.0,0.9999739,1.0
attack,0.99998903,8.776692e-16,5.4887563e-11,6.614226e-08,2.270323e-25,0.9999994,1.5704423e-33,0.9809583,0.99999964,0.0058321953
attack,1.2432649e-19,2.7141108e-34,0.8304531,0.15189824,0.99983764,0.0016050041,5.7591206e-32,0.05163628,5.790138e-24,6.6065455e-05
normal,2.9990634e-13,0.21842334,0.0,0.005954057,2.8230256e-06,4.2672767e-33,3.5474967e-09,1.5617762e-11,7.517355e-14,1.4559736e-12
normal,1.879061e-14,0.00914681,9.77973e-07,1.3396546e-15,0.0,1.2102601e-35,2.6813304e-22,2.0400405e-17,1.423756e-22,4.6026873e-18
normal,3.2297063e-20,3.652488e-18,9.623157e-21,6.529951e-16,1.8040708e-08,6.7550534e-09,2.495234e-12,5.2613047e-27,1.0230449e-11,1.0341655e-25
attack,1.0,0.97464514,0.0,1.0,2.9575246e-26,0.0,2.5729252e-34,0.983407,1.0,9.556113e-19
attack,0.9983046,1.4723476e-11,5.8498185e-06,2.058576e-13,1.0,1.0,1.0,0.0,1.0,1.0
attack,0.9999995,0.99999446,0.9841465,0.0,4.3199544e-31,0.0,1.2561953e-24,0.9999385,0.69224745,0.99999857
normal,0.0,0.0,0.0,4.761438e-13,1.3942984e-27,2.0652642e-37,1.54149e-10,2.7907206e-35,5.730155e-23,5.1831907e-36
normal,2.4601817e-28,2.2105877e-23,0.6063809,5.822792e-11,6.680157e-26,5.3190996e-20,2.4890777e-35,5.9929775e-15,1.5182959e-35,5.344017e-19
normal,1.0573852e-27,4.139125e-19,4.3276606e-07,9.982365e-10,6.444298e-05,1.6865047e-06,0.0,0.07272437,1.0929869e-35,2.1480402e-32
attack,0.69674563,1.0,1.8026336e-30,4.409803e-29,2.269811e-11,8.0727225e-20,1.0,1.0,1.0,2.1821316e-11
attack,0.999933,3.771948e-10,2.576327e-05,2.813972e-27,0.9999889,2.9420621e-27,1.0,1.2717066e-31,1.0,1.0
attack,1.0,1.0,1.0,2.1429757e-23,1.873019e-16,0.9999995,1.0,1.10072594e-23,1.9730477e-25,3.70866e-08
attack,6.8950074e-15,1.4152853e-13,1.0,1.368961e-16,0.0,1.0,4.7700604e-11,0.9998542,1.0,0.99993575
normal,5.040971e-24,1.1460809e-31,0.0,0.07861778,4.989968e-30,1.1473019e-30,2.4064325e-26,6.8106426e-32,4.2073123e-09,0.0
normal,3.774647e-25,1.06494345e-11,9.127741e-24,0.0,3.3586152e-15,8.122831e-34,5.0701845e-33,1.2975305e-13,1.7537085e-16,4.9604862e-33
